+0000.0001452105838113,+0000.0000000000000000
+0000.0001564592828502,+0000.0000000000000000
+0000.0001684397474444,+0000.0000000000000000
+0000.0001812256315875,+0000.0000000000000000
+0000.0001948740769538,+0000.0000000000000000
+0000.0002093803459367,+0000.0000000000000000
+0000.0002247886286168,+0000.0000000000000000
+0000.0002412024205084,+0000.0000000000000000
+0000.0002586882472137,+0000.0000000000000000
+0000.0002772308847617,+0000.0000000000000000
+0000.0002968440148717,+0000.0000000000000000
+0000.0003176374287456,+0000.0000000000000000
+0000.0003397086395431,+0000.0000000000000000
+0000.0003630832960756,+0000.0000000000000000
+0000.0003877727995029,+0000.0000000000000000
+0000.0004138704400782,+0000.0000000000000000
+0000.0004414419064636,+0000.0000000000000000
+0000.0004704989038230,+0000.0000000000000000
+0000.0005010826139632,+0000.0000000000000000
+0000.0005333538156982,+0000.0000000000000000
+0000.0005674237820854,+0000.0000000000000000
+0000.0006032482048889,+0000.0000000000000000
+0000.0006407870440221,+0000.0000000000000000
+0000.0006801694190942,+0000.0000000000000000
+0000.0007215852205217,+0000.0000000000000000
+0000.0007650759456779,+0000.0000000000000000
+0000.0008106226549458,+0000.0000000000000000
+0000.0008582615552565,+0000.0000000000000000
+0000.0009080902375495,+0000.0000000000000000
+0000.0009601383215827,+0000.0000000000000000
+0000.0010144805554794,+0000.0000000000000000
+0000.0010712690647650,+0000.0000000000000000
+0000.0011305927806924,+0000.0000000000000000
+0000.0011923448669194,+0000.0000000000000000
+0000.0012564454857157,+0000.0000000000000000
+0000.0013231038679295,+0000.0000000000000000
+0000.0013925833837666,+0000.0000000000000000
+0000.0014648726119500,+0000.0000000000000000
+0000.0015397419926241,+0000.0000000000000000
+0000.0016171836763321,+0000.0000000000000000
+0000.0016974005019965,+0000.0000000000000000
+0000.0017805703620546,+0000.0000000000000000
+0000.0018666844408702,+0000.0000000000000000
+0000.0019556818542228,+0000.0000000000000000
+0000.0020474694259528,+0000.0000000000000000
+0000.0021419561908024,+0000.0000000000000000
+0000.0022392713693206,+0000.0000000000000000
+0000.0023397326894619,+0000.0000000000000000
+0000.0024434605649623,+0000.0000000000000000
+0000.0025499946497098,+0000.0000000000000000
+0000.0026588607317677,+0000.0000000000000000
+0000.0027702394235671,+0000.0000000000000000
+0000.0028848312488082,+0000.0000000000000000
+0000.0030028535687745,+0000.0000000000000000
+0000.0031237186977526,+0000.0000000000000000
+0000.0032467063986981,+0000.0000000000000000
+0000.0033716944766402,+0000.0000000000000000
+0000.0034992397605523,+0000.0000000000000000
+0000.0036299536958354,+0000.0000000000000000
+0000.0037638868925105,+0000.0000000000000000
+0000.0039001096095255,+0000.0000000000000000
+0000.0040374928530326,+0000.0000000000000000
+0000.0041759407077510,+0000.0000000000000000
+0000.0043167943427155,+0000.0000000000000000
+0000.0044612123507918,+0000.0000000000000000
+0000.0046083896707143,+0000.0000000000000000
+0000.0047561352343347,+0000.0000000000000000
+0000.0049033198053319,+0000.0000000000000000
+0000.0050512801043665,+0000.0000000000000000
+0000.0052021057009858,+0000.0000000000000000
+0000.0053561702532708,+0000.0000000000000000
+0000.0055113044437496,+0000.0000000000000000
+0000.0056648675618223,+0000.0000000000000000
+0000.0058164232089205,+0000.0000000000000000
+0000.0059685105422738,+0000.0000000000000000
+0000.0061239436800351,+0000.0000000000000000
+0000.0062820724824453,+0000.0000000000000000
+0000.0064386879172823,+0000.0000000000000000
+0000.0065903707726204,+0000.0000000000000000
+0000.0067388678717197,+0000.0000000000000000
+0000.0068892620103421,+0000.0000000000000000
+0000.0070438562242908,+0000.0000000000000000
+0000.0071986621605524,+0000.0000000000000000
+0000.0073474279745281,+0000.0000000000000000
+0000.0074885886699449,+0000.0000000000000000
+0000.0076273103172892,+0000.0000000000000000
+0000.0077699584867195,+0000.0000000000000000
+0000.0079163627555606,+0000.0000000000000000
+0000.0080588698579324,+0000.0000000000000000
+0000.0081900754615634,+0000.0000000000000000
+0000.0083118365561151,+0000.0000000000000000
+0000.0084340771595491,+0000.0000000000000000
+0000.0085634665313607,+0000.0000000000000000
+0000.0086943543067257,+0000.0000000000000000
+0000.0088138994621611,+0000.0000000000000000
+0000.0089167997343577,+0000.0000000000000000
+0000.0090122619139713,+0000.0000000000000000
+0000.0091142361043282,+0000.0000000000000000
+0000.0092248519232095,+0000.0000000000000000
+0000.0093305141446384,+0000.0000000000000000
+0000.0094160719873490,+0000.0000000000000000
+0000.0094825686351029,+0000.0000000000000000
+0000.0095478519233879,+0000.0000000000000000
+0000.0096269550562558,+0000.0000000000000000
+0000.0097133777157219,+0000.0000000000000000
+0000.0097840167456757,+0000.0000000000000000
+0000.0098252567746425,+0000.0000000000000000
+0000.0098504015985235,+0000.0000000000000000
+0000.0098863987353730,+0000.0000000000000000
+0000.0099425422862995,+0000.0000000000000000
+0000.0099974676566452,+0000.0000000000000000
+0000.0100218013682825,+0000.0000000000000000
+0000.0100122557745468,+0000.0000000000000000
+0000.0099980963953199,+0000.0000000000000000
+0000.0100093543736020,+0000.0000000000000000
+0000.0100412491188790,+0000.0000000000000000
+0000.0100561971417104,+0000.0000000000000000
+0000.0100254955051929,+0000.0000000000000000
+0000.0099646754309336,+0000.0000000000000000
+0000.0099192114721604,+0000.0000000000000000
+0000.0099129389861559,+0000.0000000000000000
+0000.0099174722957853,+0000.0000000000000000
+0000.0098818326048217,+0000.0000000000000000
+0000.0097912932835044,+0000.0000000000000000
